tag_clean,semantic_category,semantic_match_reason,n_uses,n_movies,n_users,top_user_uses,top_user_share,pct_movies,idf,passes_statistical_filters,is_reliable_tag,hard_rejection_reason,semantic_rejection_reason,rejection_reason_statistical
parental disapproval,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parental discipline,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parental duplicity,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parental insensitivity,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parental neglect,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parental ties,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parents and children,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
parents away,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parents daughter relationship,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parents killed by daughter,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parents made to look stupid,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parents murdered,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parents try to kill their kids,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parfum,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
pariah entertainment,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
parineeti chopra,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
paris 1924 summer olympics,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
paris 68,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
paris opera,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
paris opera house,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
paris orly,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
paris peace accords,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
paris peace conference,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
paris rooftop,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
paris skyline,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
paris suburb,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
paris texas,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
paris underworld,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parish hall,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parish record,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parishioner,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parisian girl,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parisian outskirts,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parisian setting,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parisian surburb,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
park avenue,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
park rangers,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parker,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parker brothers,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parker finn,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
parkersburg west virginia,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parking boot,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parking by a fire hydrant,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parking enforcement,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parking in no parking zone,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parking officer,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parkinson,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parkinson's,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parkinsons,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parkland,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parkside avenue brooklyn,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parlay bet,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parley,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parliament building,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parliament hill,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
parliamentary procedure,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parminder nagra,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
parodied lyric,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parodies,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parodylike,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
paroled convict,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
paroled with conditions,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parsifal,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
part,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
part fiction,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
part four,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
part improvisation,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
part one,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
part time employee,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parthenogenesis,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
partial cure,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
partial found footage,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
partial nudity (male),,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
partial paralysis,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
partial public nudity,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
partial seizure,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
partially born child,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
partially fictitious,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
partially in english,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
partially on fire,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
partially photographed with digital imax 3d cameras,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
partialy lenghty,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
particia clarkson,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
participation,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
particle,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
particle beam weapon,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
particle physics,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parties thrown by outcast children for families,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parting gift,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
partisan movement,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
partisanship,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
partner appreciation,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
partner killed,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
partner partner relationship,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
partner swapping,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
partridge,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
party at night,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
party clown,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
party cruise,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
party decorations,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
party film,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
party flag,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
party game,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
party girls,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
party giver,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
party goer,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
party night,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
party scene,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
party stripper,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
party while you can,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
partying at the beach,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
parvathy,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
pas de deux,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
pasadena,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
pasadena freeway califirnia,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
pascal chaumeil,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
pascal laugier,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,person_name_like,
pashtun,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
pasifistic,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
pasikowski,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
paso doble,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
pasolini,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
pass,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
pass the hat,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passable sequel,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passage,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passed out in a gutter,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passed out in a police cruiser,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passed out on the floor,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passed over for promotion,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passenger shuttle,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passes the bechdel test,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passing an exam,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passing message,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passing note,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passing of time,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passing the torch,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passion crime,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passion for baby,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passion pill,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passionate kiss in elevator,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passionate lesbian kiss,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passive,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passive aggressive teacher,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passive aggressiveness,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passive protagonist,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passive resistance,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passive sonar,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passivism,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
passport officer,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
password protected,,,1,1,1,1,1.0,4.643819076808767e-05,10.284287616928266,False,False,,semantic_category_missing,
